2.956372825252406855e-05,2.891018670654136868e-01,1.805779936269943465e-07
3.083783297138653623e-04,5.369420627124033008e-02,6.092740720016093659e-07
3.011970737846203505e-04,8.937619317678560105e-01,2.995305166823985432e-06
4.210904031577799578e-01,8.238488572021267498e-01,2.757943229828634861e-10
2.143938000873646388e-04,5.235542151024139557e-01,2.185258980604437974e-06
8.715429590500090029e-05,8.051778999241304691e-01,2.772756994049104203e-06
1.156024457392975657e-01,5.571579792457781455e-02,6.053741433320081899e-10
2.265867629400730721e-04,4.068680208103783169e-01,1.254472624558403743e-06
5.385982990724347275e-05,3.094458979542036858e-01,7.243836285567095562e-09
2.207266705663291084e-04,9.444663043516126066e-01,1.105381932964997462e-07
6.409296068149439307e-05,7.889733321670200361e-01,7.935091972485001058e-08
9.796353832235666914e-01,6.871877822192028473e-01,3.147139707259404739e-10
1.726161133889236865e-04,8.452237424016715295e-01,3.173111444899966326e-06
5.848199356728311926e-05,7.942634159812813621e-01,2.241638173502504987e-06
3.929620238203868077e-04,3.966135460412668623e-01,2.805001733434825711e-06
9.428076697360174840e-01,4.495015221099178393e-01,2.914979489235880537e-10
4.260036964777169644e-04,6.949584485907477349e-01,2.832917309986009049e-06
4.731203960992580448e-04,3.384931363008516492e-01,1.264915220088974775e-06
8.853700765005976248e-01,8.155692009249759789e-01,1.535086621018630902e-11
9.121463690045517048e-05,2.639626952533009052e-01,1.554770016738494142e-06
8.511402098213858292e-01,1.748345933986626410e-01,4.765263413318439583e-10
1.484793624966416759e-01,4.109637739431248327e-01,2.615662514255771311e-10
3.447773427118772105e-04,4.191650762746156889e-01,2.553822485845436445e-06
9.094441552170984266e-06,3.926503107443973795e-01,1.997972092421612511e-06
2.646951098072003461e-04,2.331646858365499231e-02,3.305756997959687841e-06
1.295044239524856255e-02,1.802252147554031514e-01,1.620756835588817517e-09
2.421601345390594351e-01,3.833977929886778213e-01,2.872474464031223897e-10
6.433638480074818089e-01,1.811639191567810392e-01,6.303823922155711611e-10
3.606655910517453378e-04,1.755623443235057035e-01,7.858162679947571769e-07
2.339734005369908942e-04,2.873699523420881197e-01,2.512597945038710196e-06
6.891418211596973542e-01,1.261773686129294969e-01,5.397379641836148927e-10
7.819755748099408432e-01,2.791221582516511535e-01,8.759481017899186262e-10
5.774753872250792952e-05,2.007693863752330055e-02,2.292136512531893422e-06
1.375908790586244379e-04,8.607252457241190147e-01,2.682826852349279924e-06
2.242529959872729961e-04,4.613321033197085308e-01,3.211414132766047587e-06
1.985652166844875666e-04,2.053448005072377458e-01,2.940250117849758099e-06
2.587863690756142532e-04,2.431558113315173408e-01,2.268226212923037584e-06
3.189516134926018154e-04,3.544507512892781098e-01,1.539162903835354502e-06
4.056600996851233987e-04,6.769962136260039287e-01,3.327457011131732181e-06
4.420734268978376846e-04,4.557572717411039198e-01,6.288425421235430057e-07
4.338027105180719545e-04,9.876975431559614771e-02,3.884596004918280435e-07
4.649037930573030053e-04,4.220916077450531656e-02,1.986909899940631358e-06
6.719560423934006765e-02,5.981370256808700159e-01,2.538828547081433377e-10
6.308052474392167319e-01,5.163407991909163552e-02,6.771714904171855111e-10
6.397029244423885208e-02,2.635946680288125954e-01,1.401901235900912296e-09
5.038057138528895251e-05,8.966854740571772453e-01,2.853668375033339260e-06
2.479953881240337665e-05,2.816400710103083016e-01,2.717191864939167824e-06
9.137418570992483779e-05,3.375678136052501221e-02,1.278055052444942697e-06
4.517337749762040389e-04,6.419295010411238955e-01,1.387678489276549978e-06
8.867822632944468708e-01,7.087533610278626828e-01,4.454745563962765701e-10
8.355913288437527564e-01,8.312312601790545763e-01,4.160943543409525530e-10
2.668544392123717302e-04,5.379247213157392071e-01,1.907042568407286217e-06
8.639737778689353664e-01,9.226012018387399483e-01,1.013039231172278018e-10
1.057492278017657661e-04,9.625150037706762252e-01,3.668505280314942304e-06
1.320141032097937872e-02,2.671874048181022698e-01,6.791666579900915802e-11
4.039986403261419667e-04,1.862708384649058857e-01,1.771684163255904912e-06
5.345444833237360527e-01,6.642148396187699255e-01,2.831256697437700297e-10
9.207662887988909972e-05,8.871073533304241199e-01,3.184884672673487836e-06
4.517382364975786047e-04,8.072936805403031491e-01,1.423137529311172859e-08
5.013327462770482690e-01,3.832556493316495727e-01,9.085536430729902578e-10
3.698418161493521872e-05,2.466923002113170782e-01,1.928701458889604241e-06
2.975693513823887693e-01,5.663895062152035642e-02,4.055364638062258623e-10
4.850524573281435603e-01,1.342050941271379361e-01,3.437571747052420355e-10
5.252037492681216335e-05,7.828855369894938132e-01,3.489916762941493915e-06
1.003520284286185671e-04,8.430505492160462744e-01,1.584376643584777255e-06
3.165069395340558422e-04,6.378597825541517663e-01,3.408074228306004769e-06
1.274617935709265737e-05,1.175296739776924282e-01,2.960776184019186244e-06
2.123792646300939890e-01,1.056623442936482360e-01,1.151418203818192074e-09
8.899084144383697659e-01,8.400635862276119026e-01,2.634248605318035609e-10
2.567851183342432786e-01,3.549816230049802623e-01,5.535033073415009255e-10
3.822839891745033469e-04,3.006776438170443155e-01,3.504335968160937620e-06
3.586730342234334401e-04,7.596363625923321372e-01,2.791006556016269918e-06
1.195023169722198020e-04,4.887759216912201943e-02,3.289224998979921445e-06
7.457941065880151488e-01,9.197795996578277400e-01,1.932259310561831135e-10
8.093469531370540704e-01,8.057214929723632846e-01,5.369044352223325872e-10
1.995196727297976480e-04,1.732984850427513601e-01,2.749928506505014584e-06
3.723271487354650744e-01,9.213487876424790723e-01,4.020355862555378176e-10
1.412824857512481880e-01,1.115103581158614632e-01,4.318075471573450477e-10
1.687837673493564061e-04,7.049404882599314970e-01,1.528268312149219336e-06
9.723738792766223327e-05,4.626636591592181436e-01,2.883367511711149157e-06
8.651772911805188926e-05,2.835920795991180299e-01,2.826162992913301996e-06
6.521476089926814268e-06,4.377312272292783746e-01,1.074756819400082485e-06
2.241426215316977277e-04,9.003909617996419534e-01,1.515386128614611768e-06
3.595865514264828811e-04,7.205948501077583668e-01,2.367368191796159624e-06
3.828627699404840712e-04,1.419720398615685331e-01,3.115178010741924530e-06
3.919624369246310636e-04,2.086358054045948651e-01,1.097032395217897243e-06
3.929204722897816637e-04,8.074236845663639306e-01,1.050057106754010894e-06
7.283666660317303920e-01,8.039648655336462113e-03,3.120436854780159568e-10
6.230526361655879253e-01,8.382575628599480133e-01,6.872354566498782325e-10
1.796342662562233627e-04,5.790520623608651496e-01,2.786403156337438580e-06
1.214550117014519537e-01,6.488705079013893373e-01,4.566665995461938139e-10
2.861584424352359157e-04,4.898325503691218774e-01,4.314920676937273837e-07
2.129248049398402287e-05,5.045130699387881945e-01,1.725907411578506727e-06
2.553990356483071267e-04,1.034721237344251588e-01,1.616029829685033198e-06
4.136753005555549034e-04,9.422548390610254732e-01,9.913580580634561623e-07
2.900100685712114768e-04,8.847938109367858850e-01,1.769407754102405772e-06
1.141126759695829940e-01,8.441365348646376887e-01,5.255006188437538766e-10
9.792690147222984365e-01,3.370213911566504184e-01,8.468175786498751339e-10
1.489343002869514265e-04,3.551883670480586730e-01,3.257883172763494447e-06
3.182379536749482818e-01,3.043256476401260402e-01,1.540508794539657649e-10
2.965216835910666759e-04,4.136484845180612990e-01,7.330237790161664499e-07
2.955794132746551450e-01,3.349361822903331731e-01,1.035405964575361002e-09
4.619137327093736367e-04,2.641090409958968266e-01,9.934839155693754282e-08
3.407589045546499662e-04,2.025447228313936865e-03,1.407750869313386380e-06
2.484461407262772425e-04,6.841919500850022207e-01,3.707898016295718160e-07
1.848846376831247973e-04,8.837889661217650517e-01,3.124843311183143573e-06
9.886457288872998461e-01,2.358731420726705719e-01,3.058665052319852243e-11
7.793919824815775943e-02,7.425003728918166956e-01,8.107423428432130317e-10
4.544303609413380407e-04,8.879769015330862825e-01,3.111410035540350435e-07
5.389958442506309622e-02,8.384047420307518816e-01,4.632074240241428769e-10
9.038399264191950833e-01,3.024331585838256897e-01,7.032373379778348628e-10
1.155979301062926012e-04,5.023146758231520348e-01,2.518160123235668032e-06
1.552698914499828220e-04,3.054972557646961073e-01,1.011168285547095186e-06
5.771948655322515220e-01,4.678809294549990949e-01,2.097386373969274242e-10
8.914576033777062980e-01,2.371321946236742972e-02,7.336748123596738698e-10
9.502941308950195731e-01,6.428155357283807936e-01,7.744220340619738425e-11
3.844128393127865806e-04,4.997065646952215112e-01,5.497269357527081909e-07
3.358230512107152066e-05,8.510351305186449888e-01,5.735377315709172139e-07
4.561091478871848182e-05,6.921808239755760095e-01,2.487952541233893160e-06
1.919727926975867138e-04,8.771052572282445059e-01,3.227417243531260529e-06
2.821322229021872019e-04,2.637531446307636029e-01,3.380928759612841816e-06
2.719072836729896636e-04,2.887712696624384900e-01,2.860919050139294005e-06
3.912920640962158636e-04,2.189097058557773479e-01,3.957004074326905522e-07
8.722587082560240290e-05,7.641181507899877934e-01,2.121060165081242032e-06
4.148578749442188851e-04,2.870814879042776768e-02,1.554058275979412785e-06
2.880999315000298822e-04,5.521632698911768111e-01,3.208567340926614846e-06
4.521084718731027685e-04,9.231684574346317174e-01,3.615011633903698039e-06
2.218665710287393011e-04,4.067825502845066055e-01,1.855881853175969418e-06
2.819282980698838981e-01,1.488543450288454806e-01,1.038206375735310582e-09
5.130198579983424878e-05,5.538775860108178239e-01,3.049068840452597443e-06
1.646402203162589117e-04,3.356857319334826117e-01,2.255580226494457287e-06
5.528697267029664131e-01,1.890160248037293655e-01,1.742479479682335476e-10
6.872516908830303972e-01,4.761915571314337403e-01,2.548057775435077669e-10
8.504093109940047412e-05,6.495930164253054251e-01,3.094718759083223699e-06
2.935158637032975193e-04,5.972266203214215974e-02,3.000154112834615731e-07
2.639409187621399866e-05,1.919575536863974974e-01,4.946559883283933124e-07
3.908824548563005763e-04,5.487495439456525625e-01,3.206928363821808546e-06
1.307557193894748337e-04,6.582126044554126310e-02,4.849402796292846056e-07
4.066759252096541211e-04,9.512068817610235261e-01,2.802525152027806853e-06
7.782004392642427604e-05,5.914178467217838797e-01,3.231981800300272099e-06
7.610903760157938791e-05,1.275981660604568191e-01,1.322119928761182227e-07
1.694011838860864927e-04,5.542033026889088276e-01,8.431769371004940172e-08
4.560672793972320171e-04,4.491860497286837006e-03,1.747348861224077362e-06
2.187015290963101322e-04,7.605941597186502978e-01,2.646597523267255633e-06
1.284586483725203010e-04,4.587003654473350012e-01,2.639470577683562139e-06
7.437358262914859353e-01,3.184147684946926349e-01,7.526950488969742678e-10
4.068104309501246463e-01,1.333222028072784116e-01,3.013778260553705616e-10
7.635797745930705815e-05,3.223745816859583946e-01,2.230439805026076479e-06
1.921470485022336305e-04,7.566775630537936337e-01,2.368317980003870781e-06
8.526815749554383927e-05,9.787615256761890148e-01,4.911069491352121392e-07
5.923194915541836192e-01,7.664124900421824815e-01,5.025137813372255964e-10
1.511681000847531209e-04,6.649027115035488489e-02,8.027296932348201781e-07
1.300711832250556199e-04,1.567748494834626527e-01,1.060537711939874271e-06
7.675227751561350953e-01,1.590324490832525917e-01,7.460647405798244799e-10
8.920701425699990583e-01,5.126550917214248715e-01,3.174824632913576773e-10
8.933226594716354718e-01,2.962601453392343931e-02,5.302232240059961342e-10
4.089620361987789110e-04,9.066872277192341567e-01,2.329141488272781251e-07
1.642310137778268953e-05,9.651457343628866425e-01,1.884988122417504297e-06
1.865168617149935981e-01,5.288774534828444285e-02,9.667389566471770696e-10
8.584714992909692199e-05,6.996902457877712811e-01,2.283401302302838720e-06
1.531060924072941698e-01,9.876482613021709822e-01,5.744108333272865137e-10
7.366510430934218867e-01,4.852342439609609315e-01,2.263839213136119126e-10
1.485684394927355712e-04,8.616375479380082858e-01,9.621155809641261955e-07
5.980437062703122253e-01,7.439055638582684482e-01,6.158921299314550651e-10
3.281323370015187812e-04,6.289128392406454493e-01,3.333525562442825133e-06
7.063981722596786028e-01,2.274790900331058741e-01,2.456129604064905068e-10
2.409626520190055743e-04,3.608705752866064875e-01,2.085384949904738240e-06
2.732936741242086853e-04,2.847902697154020557e-01,1.265261501959244888e-06
3.937324531325669952e-04,7.125515513338052109e-01,4.359849967079178787e-07
7.940083796525521098e-02,2.737885047280098627e-01,2.057546919839133351e-10
3.665628906380780094e-04,1.785530371927228632e-01,1.696301701887612488e-06
2.292592463346493359e-02,5.919866516489925568e-01,6.642747753486017185e-10
2.706823482123699165e-05,5.456610500877012715e-01,1.695812933320520379e-06
9.011060000407855597e-05,8.191992714467650760e-01,6.229930674003458380e-07
4.282212940089902276e-04,8.525880235762276493e-01,3.227407573516032856e-06
3.105926653450837849e-01,6.676489675906240873e-01,8.655973801631004761e-10
3.847650770644750473e-04,9.780293883561601564e-01,3.136011291501842993e-06
3.764127855121479627e-05,4.071211508526452749e-01,2.238665731651465474e-06
3.417240633672435912e-04,3.836477103197898919e-01,1.788388369257977173e-06
2.444873299953040924e-01,3.152282372298625956e-01,7.688078615617723510e-10
4.099138814694924804e-05,3.746004851176165662e-01,4.274681379410960295e-07
3.214527774995090681e-04,2.674826605125290024e-01,7.282529317743615612e-07
4.915389267705147502e-01,9.038521829454539969e-01,3.990063362930683382e-10
9.198608169870068352e-01,6.301312377129349995e-01,4.101108931713252459e-10
3.007045518635953485e-04,2.657677655481516243e-02,4.824085266599733870e-07
1.765767792872852127e-04,3.940039523075627992e-01,1.692911758230876625e-06
9.327848659491896344e-01,9.609657553081598635e-01,4.743945691439974594e-10
2.491230739025684926e-04,3.010014467265291760e-01,8.324209740296643890e-07
5.659756344777999715e-05,4.417479962448547237e-01,5.921453752960556670e-07
4.506209846406995512e-01,2.769250214924176001e-01,5.422243348169811109e-10
9.290411969474469123e-01,7.685983831002536348e-01,6.622581862582494795e-10
1.192133775821391239e-04,4.736153615215253354e-01,1.339059238218537428e-06
6.408122094641159894e-01,4.827725130761084671e-02,5.995004032471123540e-10
1.503069695457104338e-04,4.225268776699938611e-01,9.182678979859494983e-07
4.580085673017708636e-04,1.556733236931967523e-01,6.686998911328817619e-07
8.325401923658937164e-03,1.082313642137197052e-01,9.691175390860339354e-10
8.259487979956118275e-01,1.795431019144996809e-01,6.269018004559896522e-10
6.277030984458420448e-05,5.705356318692642592e-01,1.447636635817965034e-06
4.546424340915455886e-04,9.928818600668345429e-01,1.099596806036453632e-06
2.502600895986998863e-01,2.054312863202216177e-01,1.123096238944507385e-09
6.163875462371701808e-01,9.451147821834537943e-03,1.016999541792354102e-09
4.610180985277212429e-04,2.002135620948228278e-01,8.467047782019360949e-08
7.157048523094891035e-01,1.656524142696119140e-01,1.417451290098183504e-10
8.295804957422991954e-01,5.088354644794300663e-01,8.514214247513722365e-10
7.897376642862496965e-05,2.829829754170674061e-01,3.163433314592612628e-06
4.991502397029454197e-01,5.287186594070806267e-01,6.616196887119582949e-11
4.360515088427385777e-04,7.828711427104322329e-01,7.997879536389393749e-07
2.057039025188389658e-04,6.584436166772293930e-01,1.200016412614522803e-06
4.458235006402633260e-04,6.770575969377748971e-01,3.892407001284621366e-06
5.176863292177813491e-05,2.249087820744450072e-01,3.026241223898728706e-06
4.746549477806011330e-01,7.515201500338344331e-01,8.155569954747859322e-11
7.741391944349168552e-01,3.958777985293459034e-01,6.527422108205082463e-10
4.755689918134590188e-01,9.148383515524589615e-01,1.736999736292264005e-10
2.062100826429880129e-04,4.388090788792584629e-01,1.514066226771731003e-06
5.541563166810320462e-02,2.260240403249703378e-01,1.325833366918471060e-09
1.563976957879020802e-04,2.224608673830854588e-01,9.274167975805299689e-07
1.152436806053369622e-04,3.512393936982282083e-01,2.889577096327109055e-06
9.792815162901029602e-01,5.021268612841782719e-01,4.198049366440337712e-10
8.505526150920372785e-05,4.919475443729459108e-01,8.764497796482904658e-07
9.725425273405219340e-01,4.982077942051137409e-01,6.591514775510326588e-10
4.915394467087663699e-04,2.009785738224868501e-01,5.792842475186380985e-08
7.175063047560175100e-01,6.873708621803403807e-02,2.594004310691729276e-10
3.085141578565441245e-01,4.543967510981765101e-01,5.671935095825845054e-10
1.615409858375382868e-04,1.174544037461032753e-01,3.262374816181495877e-06
1.547076362730104293e-04,6.488190618475679905e-01,3.967150240296161068e-07
1.524257917094873349e-04,8.845266329215064616e-01,1.596835565319738688e-06
8.745050907359944725e-01,7.459499061258780817e-01,1.012758872922912444e-10
6.537228406511275125e-05,5.371932608220064687e-01,1.066693875022610491e-06
2.615107843230157769e-04,4.562365815617732134e-01,1.795294639077607618e-06
1.677585902618572433e-04,3.378876189831330201e-01,2.318119880230262409e-07
4.562552828054622367e-04,2.014542612373170782e-01,2.478971749983343644e-06
6.804101188972000447e-01,6.918560811661855769e-01,1.275857133900108211e-10
3.130857114600482660e-04,1.769070033554951960e-01,3.707646899360941555e-07
2.680511349544834054e-04,1.843087412733440122e-01,1.350115319798988162e-06
5.810445732368721417e-02,1.497183612657032592e-01,6.370135281076273390e-11
3.365487029300763266e-01,2.414496760427773947e-01,1.045001775103912659e-10
6.311485304575558120e-01,6.151306240358914712e-01,8.410406704323616293e-11
4.809233028645887309e-04,3.736095119769473061e-01,6.642014168064333676e-07
5.229018498125479475e-01,8.391774564905443157e-01,1.988855712594480749e-10
8.565048431097288528e-05,4.989368452355447126e-02,1.820377835261235265e-06
2.233136916849898235e-04,6.936497921438005143e-01,7.761121619452890173e-07
1.184342321891573846e-04,8.523491325598986368e-03,1.456454741577160615e-06
1.879496018264426027e-04,6.538952824334746117e-01,3.112540444080102231e-06
7.883993046830508611e-01,4.815455817295731245e-01,3.572569596695721243e-10
7.381485470935695847e-01,3.614675086334605547e-01,7.022198058349080725e-10
5.289242054149736472e-01,8.456185110720231268e-01,5.123575102743224035e-10
3.702937729168830905e-01,7.675543870739419683e-01,5.271198054707844642e-10
4.954640829308853966e-04,7.383032900766595130e-01,6.032905206955454768e-08
2.804400105802518084e-04,4.756932093123492633e-01,1.981282820367844733e-06
9.393362474043508437e-01,1.342615504299239926e-01,7.001800415705414915e-10
1.254916967088348656e-04,8.846611255380323335e-01,3.104748094972995507e-06
1.533220438074134329e-04,2.804245028513008275e-01,3.066524288069408212e-06
3.801133904967048949e-01,5.845264655975616064e-01,6.044445025726717267e-10
2.728121802481053848e-04,2.866908156165816068e-01,2.340114529817001738e-06
7.446022570153920661e-05,3.946001924140194461e-01,1.147976332327044472e-06
2.272927971163406780e-01,3.938206974447209796e-01,2.428436584713401696e-10
6.679424247069132292e-05,2.285639844122656361e-01,1.733674150382046857e-06
3.709573998529336336e-04,5.881502045868612916e-01,1.727334024715328782e-06
1.241437526766569488e-01,5.994548389460908622e-01,7.747525379827647531e-10
9.439224755334466588e-01,1.082008327558809380e-01,2.309413522694833828e-10
1.351339472566714939e-04,7.883938755779142937e-01,1.107199201077826792e-06
1.348289488542486758e-04,5.497947821642543698e-01,1.512296601468572023e-06
7.105949398944488848e-05,7.316514596472694087e-01,3.017601219003740071e-06
4.511030939302607123e-05,6.245474172254834588e-01,2.499248201445950540e-06
2.604792790077649078e-01,7.643942189305452661e-01,3.960837621573961637e-10
3.850948307329016274e-04,1.816976289358559482e-01,2.704944644157293050e-07
8.023625517006305330e-05,2.739621769027053011e-01,2.492606549695119711e-06
2.128455331866785372e-04,1.354969845621213920e-01,2.661228795051975620e-06
7.179469789388523981e-01,6.207503243978584884e-02,5.919106386149061580e-10
1.510736015503111318e-04,5.424149995198598306e-01,1.965837942252353222e-06
3.214230657819783232e-04,7.467170229172155338e-01,2.779142857053914630e-06
3.920954329768022717e-04,4.901929145081243000e-01,1.972604895519980017e-06
1.719525310061031931e-04,7.249874829957861921e-01,2.552790552192478888e-06
